DT_DATA,NR_ANO,NR_MES,NM_MES,NR_DIA,NR_DIA_SEMANA,NM_DIA_SEMANA,FLG_FINAL_SEMANA,FLG_FERIADO
2011-04-12,2011,4,April,12,3,Tuesday,false,false
2011-07-22,2011,7,July,22,6,Friday,false,false
2011-07-24,2011,7,July,24,1,Sunday,true,false
2011-07-26,2011,7,July,26,3,Tuesday,false,false
2011-08-15,2011,8,August,15,2,Monday,false,false
2011-10-18,2011,10,October,18,3,Tuesday,false,false
2011-10-30,2011,10,October,30,1,Sunday,true,false
2011-12-18,2011,12,December,18,1,Sunday,true,false
2012-01-02,2012,1,January,2,2,Monday,false,false
2012-02-17,2012,2,February,17,6,Friday,false,false
2012-04-05,2012,4,April,5,5,Thursday,false,false
2012-04-17,2012,4,April,17,3,Tuesday,false,false
2012-04-22,2012,4,April,22,1,Sunday,true,false
2012-06-03,2012,6,June,3,1,Sunday,true,false
2012-08-27,2012,8,August,27,2,Monday,false,false
2012-09-20,2012,9,September,20,5,Thursday,false,false
2012-10-09,2012,10,October,9,3,Tuesday,false,false
2012-10-29,2012,10,October,29,2,Monday,false,false
2013-01-23,2013,1,January,23,4,Wednesday,false,false
2013-01-24,2013,1,January,24,5,Thursday,false,false
2013-04-09,2013,4,April,9,3,Tuesday,false,false
2013-06-04,2013,6,June,4,3,Tuesday,false,false
2013-07-13,2013,7,July,13,7,Saturday,true,false
2013-08-20,2013,8,August,20,3,Tuesday,false,false
2013-09-02,2013,9,September,2,2,Monday,false,false
2013-11-27,2013,11,November,27,4,Wednesday,false,false
2014-03-23,2014,3,March,23,1,Sunday,true,false
2014-09-15,2014,9,September,15,2,Monday,false,false
2014-10-15,2014,10,October,15,4,Wednesday,false,false
2014-10-29,2014,10,October,29,4,Wednesday,false,false
2015-02-26,2015,2,February,26,5,Thursday,false,false
2015-04-11,2015,4,April,11,7,Saturday,true,false
2015-06-08,2015,6,June,8,2,Monday,false,false
2015-10-12,2015,10,October,12,2,Monday,false,false
2015-11-24,2015,11,November,24,3,Tuesday,false,false
2015-12-14,2015,12,December,14,2,Monday,false,false
2016-02-19,2016,2,February,19,6,Friday,false,false
2016-04-30,2016,4,April,30,7,Saturday,true,false
2016-07-06,2016,7,July,6,4,Wednesday,false,false
2016-08-27,2016,8,August,27,7,Saturday,true,false
2016-09-05,2016,9,September,5,2,Monday,false,false
2017-03-08,2017,3,March,8,4,Wednesday,false,false
2017-03-27,2017,3,March,27,2,Monday,false,false
2017-04-01,2017,4,April,1,7,Saturday,true,false
2017-04-02,2017,4,April,2,1,Sunday,true,false
2017-07-08,2017,7,July,8,7,Saturday,true,false
2017-07-18,2017,7,July,18,3,Tuesday,false,false
2017-08-07,2017,8,August,7,2,Monday,false,false
2017-08-12,2017,8,August,12,7,Saturday,true,false
2017-09-18,2017,9,September,18,2,Monday,false,false
2017-10-16,2017,10,October,16,2,Monday,false,false
2017-10-20,2017,10,October,20,6,Friday,false,false
2018-01-05,2018,1,January,5,6,Friday,false,false
2018-01-06,2018,1,January,6,7,Saturday,true,false
2018-01-24,2018,1,January,24,4,Wednesday,false,false
2018-01-31,2018,1,January,31,4,Wednesday,false,false
2018-05-19,2018,5,May,19,7,Saturday,true,false
2018-09-12,2018,9,September,12,4,Wednesday,false,false
2019-01-24,2019,1,January,24,5,Thursday,false,false
2019-08-03,2019,8,August,3,7,Saturday,true,false
2019-09-16,2019,9,September,16,2,Monday,false,false
2019-09-21,2019,9,September,21,7,Saturday,true,false
2019-10-14,2019,10,October,14,2,Monday,false,false
2019-10-21,2019,10,October,21,2,Monday,false,false
2019-12-21,2019,12,December,21,7,Saturday,true,false
2020-03-23,2020,3,March,23,2,Monday,false,false
2020-06-14,2020,6,June,14,1,Sunday,true,false
2020-09-20,2020,9,September,20,1,Sunday,true,false
2020-09-25,2020,9,September,25,6,Friday,false,false
2020-10-11,2020,10,October,11,1,Sunday,true,false
2021-03-01,2021,3,March,1,2,Monday,false,false
2021-03-17,2021,3,March,17,4,Wednesday,false,false
2021-05-18,2021,5,May,18,3,Tuesday,false,false
2021-08-03,2021,8,August,3,3,Tuesday,false,false
2021-08-08,2021,8,August,8,1,Sunday,true,false
2021-10-20,2021,10,October,20,4,Wednesday,false,false
2021-12-29,2021,12,December,29,4,Wednesday,false,false
2022-03-02,2022,3,March,2,4,Wednesday,false,false
2022-05-27,2022,5,May,27,6,Friday,false,false
2022-06-01,2022,6,June,1,4,Wednesday,false,false
2022-06-29,2022,6,June,29,4,Wednesday,false,false
2022-07-24,2022,7,July,24,1,Sunday,true,false
2022-08-23,2022,8,August,23,3,Tuesday,false,false
2022-09-14,2022,9,September,14,4,Wednesday,false,false
2022-10-23,2022,10,October,23,1,Sunday,true,false
2023-02-08,2023,2,February,8,4,Wednesday,false,false
2023-02-16,2023,2,February,16,5,Thursday,false,false
2023-05-06,2023,5,May,6,7,Saturday,true,false
2023-06-05,2023,6,June,5,2,Monday,false,false
2023-06-08,2023,6,June,8,5,Thursday,false,false
2023-08-14,2023,8,August,14,2,Monday,false,false
2023-12-18,2023,12,December,18,2,Monday,false,false
2024-03-05,2024,3,March,5,3,Tuesday,false,false
2024-04-07,2024,4,April,7,1,Sunday,true,false
2024-04-08,2024,4,April,8,2,Monday,false,false
2024-05-16,2024,5,May,16,5,Thursday,false,false
2024-11-01,2024,11,November,1,6,Friday,false,false
2025-01-04,2025,1,January,4,7,Saturday,true,false
2025-01-27,2025,1,January,27,2,Monday,false,false
2025-03-14,2025,3,March,14,6,Friday,false,false
2025-04-04,2025,4,April,4,6,Friday,false,false
2025-04-06,2025,4,April,6,1,Sunday,true,false
2025-04-20,2025,4,April,20,1,Sunday,true,false
2025-05-04,2025,5,May,4,1,Sunday,true,false
2025-05-20,2025,5,May,20,3,Tuesday,false,false
2025-06-09,2025,6,June,9,2,Monday,false,false
2025-06-26,2025,6,June,26,5,Thursday,false,false
2026-01-14,2026,1,January,14,4,Wednesday,false,false
2026-03-01,2026,3,March,1,1,Sunday,true,false
2026-04-12,2026,4,April,12,1,Sunday,true,false
2026-04-22,2026,4,April,22,4,Wednesday,false,false
2026-05-06,2026,5,May,6,4,Wednesday,false,false
2026-05-19,2026,5,May,19,3,Tuesday,false,false
2026-07-03,2026,7,July,3,6,Friday,false,false
2026-07-22,2026,7,July,22,4,Wednesday,false,false
2026-08-19,2026,8,August,19,4,Wednesday,false,false
2026-11-30,2026,11,November,30,2,Monday,false,false
2026-12-31,2026,12,December,31,5,Thursday,false,false
2027-01-30,2027,1,January,30,7,Saturday,true,false
2027-08-01,2027,8,August,1,1,Sunday,true,false
2027-08-15,2027,8,August,15,1,Sunday,true,false
2027-08-16,2027,8,August,16,2,Monday,false,false
2027-11-06,2027,11,November,6,7,Saturday,true,false
2027-12-09,2027,12,December,9,5,Thursday,false,false
2027-12-10,2027,12,December,10,6,Friday,false,false
2028-02-14,2028,2,February,14,2,Monday,false,false
2028-03-31,2028,3,March,31,6,Friday,false,false
2028-05-02,2028,5,May,2,3,Tuesday,false,false
2028-05-22,2028,5,May,22,2,Monday,false,false
2028-06-06,2028,6,June,6,3,Tuesday,false,false
2028-08-27,2028,8,August,27,1,Sunday,true,false
2029-03-12,2029,3,March,12,2,Monday,false,false
2029-03-30,2029,3,March,30,6,Friday,false,false
2029-05-07,2029,5,May,7,2,Monday,false,false
2029-07-02,2029,7,July,2,2,Monday,false,false
2029-07-31,2029,7,July,31,3,Tuesday,false,false
2029-08-31,2029,8,August,31,6,Friday,false,false
2029-11-27,2029,11,November,27,3,Tuesday,false,false
2030-01-18,2030,1,January,18,6,Friday,false,false
2030-01-20,2030,1,January,20,1,Sunday,true,false
2030-02-14,2030,2,February,14,5,Thursday,false,false
2030-05-28,2030,5,May,28,3,Tuesday,false,false
2030-05-30,2030,5,May,30,5,Thursday,false,false
2030-08-02,2030,8,August,2,6,Friday,false,false
2030-10-07,2030,10,October,7,2,Monday,false,false
2030-10-14,2030,10,October,14,2,Monday,false,false
2010-02-16,2010,2,February,16,3,Tuesday,false,false
2010-02-27,2010,2,February,27,7,Saturday,true,false
2010-06-04,2010,6,June,4,6,Friday,false,false
2010-06-11,2010,6,June,11,6,Friday,false,false
2010-07-05,2010,7,July,5,2,Monday,false,false
2010-07-29,2010,7,July,29,5,Thursday,false,false
2010-08-03,2010,8,August,3,3,Tuesday,false,false
2010-08-13,2010,8,August,13,6,Friday,false,false
2010-08-17,2010,8,August,17,3,Tuesday,false,false
2010-09-18,2010,9,September,18,7,Saturday,true,false
2010-10-03,2010,10,October,3,1,Sunday,true,false
2010-12-06,2010,12,December,6,2,Monday,false,false
2011-02-14,2011,2,February,14,2,Monday,false,false
2011-05-04,2011,5,May,4,4,Wednesday,false,false
2011-07-10,2011,7,July,10,1,Sunday,true,false
2011-09-12,2011,9,September,12,2,Monday,false,false
2011-10-05,2011,10,October,5,4,Wednesday,false,false
2011-11-28,2011,11,November,28,2,Monday,false,false
2011-12-06,2011,12,December,6,3,Tuesday,false,false
2011-12-17,2011,12,December,17,7,Saturday,true,false
2012-01-25,2012,1,January,25,4,Wednesday,false,false
2012-02-14,2012,2,February,14,3,Tuesday,false,false
2012-04-02,2012,4,April,2,2,Monday,false,false
2012-09-16,2012,9,September,16,1,Sunday,true,false
2012-11-11,2012,11,November,11,1,Sunday,true,false
2012-12-01,2012,12,December,1,7,Saturday,true,false
2013-04-30,2013,4,April,30,3,Tuesday,false,false
2013-05-07,2013,5,May,7,3,Tuesday,false,false
2013-09-21,2013,9,September,21,7,Saturday,true,false
2013-10-14,2013,10,October,14,2,Monday,false,false
2013-11-16,2013,11,November,16,7,Saturday,true,false
2014-02-22,2014,2,February,22,7,Saturday,true,false
2014-06-13,2014,6,June,13,6,Friday,false,false
2014-12-27,2014,12,December,27,7,Saturday,true,false
2015-01-07,2015,1,January,7,4,Wednesday,false,false
2015-02-02,2015,2,February,2,2,Monday,false,false
2015-02-14,2015,2,February,14,7,Saturday,true,false
2015-03-19,2015,3,March,19,5,Thursday,false,false
2015-06-14,2015,6,June,14,1,Sunday,true,false
2015-06-25,2015,6,June,25,5,Thursday,false,false
2015-07-06,2015,7,July,6,2,Monday,false,false
2015-07-11,2015,7,July,11,7,Saturday,true,false
2015-08-11,2015,8,August,11,3,Tuesday,false,false
2015-08-14,2015,8,August,14,6,Friday,false,false
2015-08-19,2015,8,August,19,4,Wednesday,false,false
2015-09-15,2015,9,September,15,3,Tuesday,false,false
2015-10-13,2015,10,October,13,3,Tuesday,false,false
2015-10-16,2015,10,October,16,6,Friday,false,false
2016-01-11,2016,1,January,11,2,Monday,false,false
2016-05-05,2016,5,May,5,5,Thursday,false,false
2016-05-15,2016,5,May,15,1,Sunday,true,false
2016-06-08,2016,6,June,8,4,Wednesday,false,false
2016-06-17,2016,6,June,17,6,Friday,false,false
2016-09-19,2016,9,September,19,2,Monday,false,false
2016-09-20,2016,9,September,20,3,Tuesday,false,false
2016-10-05,2016,10,October,5,4,Wednesday,false,false
2017-05-16,2017,5,May,16,3,Tuesday,false,false
2017-06-16,2017,6,June,16,6,Friday,false,false
2017-10-04,2017,10,October,4,4,Wednesday,false,false
2017-10-14,2017,10,October,14,7,Saturday,true,false
2018-03-15,2018,3,March,15,5,Thursday,false,false
2018-03-20,2018,3,March,20,3,Tuesday,false,false
2018-07-13,2018,7,July,13,6,Friday,false,false
2018-07-23,2018,7,July,23,2,Monday,false,false
2019-02-01,2019,2,February,1,6,Friday,false,false
2019-03-15,2019,3,March,15,6,Friday,false,false
2019-05-10,2019,5,May,10,6,Friday,false,false
2019-07-30,2019,7,July,30,3,Tuesday,false,false
2019-08-27,2019,8,August,27,3,Tuesday,false,false
2019-09-25,2019,9,September,25,4,Wednesday,false,false
2019-10-18,2019,10,October,18,6,Friday,false,false
2019-11-01,2019,11,November,1,6,Friday,false,false
2019-11-08,2019,11,November,8,6,Friday,false,false
2019-12-03,2019,12,December,3,3,Tuesday,false,false
2019-12-18,2019,12,December,18,4,Wednesday,false,false
2020-02-21,2020,2,February,21,6,Friday,false,false
2020-05-09,2020,5,May,9,7,Saturday,true,false
2020-07-23,2020,7,July,23,5,Thursday,false,false
2020-07-28,2020,7,July,28,3,Tuesday,false,false
2020-09-05,2020,9,September,5,7,Saturday,true,false
2021-02-03,2021,2,February,3,4,Wednesday,false,false
2021-03-22,2021,3,March,22,2,Monday,false,false
2021-04-29,2021,4,April,29,5,Thursday,false,false
2021-05-29,2021,5,May,29,7,Saturday,true,false
2021-06-29,2021,6,June,29,3,Tuesday,false,false
2021-07-07,2021,7,July,7,4,Wednesday,false,false
2021-07-16,2021,7,July,16,6,Friday,false,false
2021-11-12,2021,11,November,12,6,Friday,false,false
2022-04-29,2022,4,April,29,6,Friday,false,false
2022-07-02,2022,7,July,2,7,Saturday,true,false
2022-10-03,2022,10,October,3,2,Monday,false,false
2022-10-07,2022,10,October,7,6,Friday,false,false
2022-12-02,2022,12,December,2,6,Friday,false,false
2023-01-03,2023,1,January,3,3,Tuesday,false,false
2023-06-20,2023,6,June,20,3,Tuesday,false,false
2023-07-05,2023,7,July,5,4,Wednesday,false,false
2023-08-10,2023,8,August,10,5,Thursday,false,false
2023-08-16,2023,8,August,16,4,Wednesday,false,false
2023-09-13,2023,9,September,13,4,Wednesday,false,false
2024-01-01,2024,1,January,1,2,Monday,false,true
2024-01-10,2024,1,January,10,4,Wednesday,false,false
2024-03-23,2024,3,March,23,7,Saturday,true,false
2024-03-31,2024,3,March,31,1,Sunday,true,false
2024-04-17,2024,4,April,17,4,Wednesday,false,false
2024-07-02,2024,7,July,2,3,Tuesday,false,false
2024-11-28,2024,11,November,28,5,Thursday,false,false
2024-11-29,2024,11,November,29,6,Friday,false,false
2024-12-12,2024,12,December,12,5,Thursday,false,false
2024-12-20,2024,12,December,20,6,Friday,false,false
2025-01-29,2025,1,January,29,4,Wednesday,false,false
2025-02-19,2025,2,February,19,4,Wednesday,false,false
2025-03-06,2025,3,March,6,5,Thursday,false,false
2025-04-11,2025,4,April,11,6,Friday,false,false
2025-04-15,2025,4,April,15,3,Tuesday,false,false
2025-04-16,2025,4,April,16,4,Wednesday,false,false
2025-04-23,2025,4,April,23,4,Wednesday,false,false
2025-06-28,2025,6,June,28,7,Saturday,true,false
2025-07-01,2025,7,July,1,3,Tuesday,false,false
2025-08-04,2025,8,August,4,2,Monday,false,false
2025-08-06,2025,8,August,6,4,Wednesday,false,false
2025-10-30,2025,10,October,30,5,Thursday,false,false
2025-11-18,2025,11,November,18,3,Tuesday,false,false
2026-08-14,2026,8,August,14,6,Friday,false,false
2026-09-09,2026,9,September,9,4,Wednesday,false,false
2026-11-18,2026,11,November,18,4,Wednesday,false,false
2026-11-28,2026,11,November,28,7,Saturday,true,false
2027-02-13,2027,2,February,13,7,Saturday,true,false
2027-03-25,2027,3,March,25,5,Thursday,false,false
2027-04-21,2027,4,April,21,4,Wednesday,false,false
2027-07-02,2027,7,July,2,6,Friday,false,false
2027-08-12,2027,8,August,12,5,Thursday,false,false
2027-12-19,2027,12,December,19,1,Sunday,true,false
2028-04-25,2028,4,April,25,3,Tuesday,false,false
2028-07-23,2028,7,July,23,1,Sunday,true,false
2028-09-10,2028,9,September,10,1,Sunday,true,false
2029-01-01,2029,1,January,1,2,Monday,false,true
2029-01-14,2029,1,January,14,1,Sunday,true,false
2029-04-21,2029,4,April,21,7,Saturday,true,false
2029-04-24,2029,4,April,24,3,Tuesday,false,false
2029-07-10,2029,7,July,10,3,Tuesday,false,false
2029-10-14,2029,10,October,14,1,Sunday,true,false
2029-11-21,2029,11,November,21,4,Wednesday,false,false
2029-11-22,2029,11,November,22,5,Thursday,false,false
2030-01-01,2030,1,January,1,3,Tuesday,false,true
2030-02-03,2030,2,February,3,1,Sunday,true,false
2030-03-30,2030,3,March,30,7,Saturday,true,false
2030-10-17,2030,10,October,17,5,Thursday,false,false
2030-10-18,2030,10,October,18,6,Friday,false,false
2010-03-01,2010,3,March,1,2,Monday,false,false
2010-03-27,2010,3,March,27,7,Saturday,true,false
2010-04-03,2010,4,April,3,7,Saturday,true,false
2010-04-12,2010,4,April,12,2,Monday,false,false
2010-05-13,2010,5,May,13,5,Thursday,false,false
2010-08-12,2010,8,August,12,5,Thursday,false,false
2010-10-11,2010,10,October,11,2,Monday,false,false
2010-11-25,2010,11,November,25,5,Thursday,false,false
2011-02-01,2011,2,February,1,3,Tuesday,false,false
2011-05-05,2011,5,May,5,5,Thursday,false,false
2011-06-13,2011,6,June,13,2,Monday,false,false
2011-08-22,2011,8,August,22,2,Monday,false,false
2012-01-13,2012,1,January,13,6,Friday,false,false
2012-03-29,2012,3,March,29,5,Thursday,false,false
2012-06-10,2012,6,June,10,1,Sunday,true,false
2012-06-28,2012,6,June,28,5,Thursday,false,false
2012-08-24,2012,8,August,24,6,Friday,false,false
2012-12-22,2012,12,December,22,7,Saturday,true,false
2013-01-16,2013,1,January,16,4,Wednesday,false,false
2013-04-23,2013,4,April,23,3,Tuesday,false,false
2013-05-16,2013,5,May,16,5,Thursday,false,false
2013-06-18,2013,6,June,18,3,Tuesday,false,false
2013-10-13,2013,10,October,13,1,Sunday,true,false
2013-12-01,2013,12,December,1,1,Sunday,true,false
2013-12-15,2013,12,December,15,1,Sunday,true,false
2013-12-24,2013,12,December,24,3,Tuesday,false,false
2014-01-31,2014,1,January,31,6,Friday,false,false
2014-02-19,2014,2,February,19,4,Wednesday,false,false
2014-02-24,2014,2,February,24,2,Monday,false,false
2014-04-15,2014,4,April,15,3,Tuesday,false,false
2014-05-17,2014,5,May,17,7,Saturday,true,false
2014-07-22,2014,7,July,22,3,Tuesday,false,false
2014-08-05,2014,8,August,5,3,Tuesday,false,false
2014-08-18,2014,8,August,18,2,Monday,false,false
2014-10-08,2014,10,October,8,4,Wednesday,false,false
2014-12-22,2014,12,December,22,2,Monday,false,false
2014-12-23,2014,12,December,23,3,Tuesday,false,false
2015-03-24,2015,3,March,24,3,Tuesday,false,false
2015-05-16,2015,5,May,16,7,Saturday,true,false
2015-07-10,2015,7,July,10,6,Friday,false,false
2015-08-01,2015,8,August,1,7,Saturday,true,false
2015-08-16,2015,8,August,16,1,Sunday,true,false
2015-08-25,2015,8,August,25,3,Tuesday,false,false
2015-09-02,2015,9,September,2,4,Wednesday,false,false
2015-09-08,2015,9,September,8,3,Tuesday,false,false
2015-09-29,2015,9,September,29,3,Tuesday,false,false
2016-02-06,2016,2,February,6,7,Saturday,true,false
2016-02-27,2016,2,February,27,7,Saturday,true,false
2016-03-01,2016,3,March,1,3,Tuesday,false,false
2016-04-03,2016,4,April,3,1,Sunday,true,false
2016-04-13,2016,4,April,13,4,Wednesday,false,false
2016-06-01,2016,6,June,1,4,Wednesday,false,false
2016-07-31,2016,7,July,31,1,Sunday,true,false
2016-08-02,2016,8,August,2,3,Tuesday,false,false
2017-01-02,2017,1,January,2,2,Monday,false,false
2017-01-03,2017,1,January,3,3,Tuesday,false,false
2017-01-12,2017,1,January,12,5,Thursday,false,false
2017-04-27,2017,4,April,27,5,Thursday,false,false
2017-05-04,2017,5,May,4,5,Thursday,false,false
2017-05-21,2017,5,May,21,1,Sunday,true,false
2017-07-22,2017,7,July,22,7,Saturday,true,false
2017-08-20,2017,8,August,20,1,Sunday,true,false
2017-08-29,2017,8,August,29,3,Tuesday,false,false
2017-10-13,2017,10,October,13,6,Friday,false,false
2017-11-08,2017,11,November,8,4,Wednesday,false,false
2017-12-09,2017,12,December,9,7,Saturday,true,false
2018-01-15,2018,1,January,15,2,Monday,false,false
2018-01-17,2018,1,January,17,4,Wednesday,false,false
2018-02-23,2018,2,February,23,6,Friday,false,false
2018-09-09,2018,9,September,9,1,Sunday,true,false
2018-11-21,2018,11,November,21,4,Wednesday,false,false
2018-11-22,2018,11,November,22,5,Thursday,false,false
2018-11-25,2018,11,November,25,1,Sunday,true,false
2019-01-30,2019,1,January,30,4,Wednesday,false,false
2019-02-07,2019,2,February,7,5,Thursday,false,false
2019-07-08,2019,7,July,8,2,Monday,false,false
2019-07-14,2019,7,July,14,1,Sunday,true,false
2019-07-17,2019,7,July,17,4,Wednesday,false,false
2019-08-06,2019,8,August,6,3,Tuesday,false,false
2019-11-17,2019,11,November,17,1,Sunday,true,false
2019-12-29,2019,12,December,29,1,Sunday,true,false
2020-03-15,2020,3,March,15,1,Sunday,true,false
2020-04-20,2020,4,April,20,2,Monday,false,false
2020-06-07,2020,6,June,7,1,Sunday,true,false
2020-06-19,2020,6,June,19,6,Friday,false,false
2020-10-26,2020,10,October,26,2,Monday,false,false
2020-11-02,2020,11,November,2,2,Monday,false,false
2021-02-14,2021,2,February,14,1,Sunday,true,false
2021-02-24,2021,2,February,24,4,Wednesday,false,false
2021-09-07,2021,9,September,7,3,Tuesday,false,false
2021-11-11,2021,11,November,11,5,Thursday,false,false
2022-01-14,2022,1,January,14,6,Friday,false,false
2022-05-30,2022,5,May,30,2,Monday,false,false
2022-07-06,2022,7,July,6,4,Wednesday,false,false
