SK_LISTING,SK_HOST,NM_BAIRRO,NR_LATITUDE,NR_LONGITUDE,DS_TIPO_QUARTO,VLR_DIARIA_BRL,QTD_MIN_NOITES,QTD_TOTAL_AVALIACOES,QTD_DIAS_DISPONIVEIS,SAMPLE_ORIGIN,categoria_vibe,tipo_vista,ponto_forte,principal_caracteristica
1077379620232675965,10423223,Leblon,-22.983988472000288,-43.22333323108324,Entire home/apt,2500.0,1,0,269,RANDOM_FILL,Luxo,Urbana,Localização privilegiada,Flat
1295143457369048108,492596249,Flamengo,-22.92978,-43.17694,Entire home/apt,206.0,2,25,158,RANDOM_FILL,Econômico,Urbana,Varanda com vista,Studio
781014017174064889,8303861,Flamengo,-22.9304833,-43.1762676,Entire home/apt,505.0,4,4,210,RANDOM_FILL,Luxo,Sem Vista,Requinte e estrutura,Conforto
939826204465089595,79146773,Copacabana,-22.977852287792988,-43.19095462560654,Entire home/apt,540.0,4,1,159,RANDOM_FILL,Luxo,Mar,Localização privilegiada praia,Paradise
1499555076768821873,334441936,Copacabana,-22.96955,-43.18599,Shared room,69.0,1,2,314,RANDOM_FILL,Econômico,Sem Vista,Próximo à Copa,Funcional
1023432629289315631,389020964,Recreio dos Bandeirantes,-23.00372,-43.44754,Entire home/apt,160.0,2,6,56,RANDOM_FILL,Moderno,Sem Vista,Ambiente Limpo Moderno,Apartamento
1774152,9314499,Copacabana,-22.96281,-43.17448,Entire home/apt,258.0,2,334,303,RANDOM_FILL,Econômico | Moderno,Urbana,Conjugado Estiloso Central,Conjugado
38432186,289961267,Botafogo,-22.95573,-43.19329,Private room,380.0,2,0,364,RANDOM_FILL,Romântico | Econômico,Sem Vista,Conforto e aconchego,Charmoso
810735827119749181,497558723,Vargem Grande,-22.987895577496456,-43.49238680500923,Entire home/apt,1500.0,2,0,177,RANDOM_FILL,Familiar,Natureza,Piscina e churrasqueira,Sítio
619005637205912324,448506887,Copacabana,-22.97965812683105,-43.191184997558594,Entire home/apt,350.0,2,155,37,RANDOM_FILL,Econômico,Sem Vista,Próximo à praia,Localização
699304669070837974,246263247,Taquara,-22.9307963,-43.3766633,Private room,129.0,1,7,364,RANDOM_FILL,Econômico,Urbana,Proximidade Rock InRio,Localização
1014738556779439919,473819006,Encantado,-22.8968355151812,-43.30234272770405,Private room,150.0,1,9,25,RANDOM_FILL,Econômico,Sem Vista,Praticidade e conforto,Single
826855771839035388,500605144,Leblon,-22.98436730596205,-43.22405442595482,Private room,808.0,3,0,358,RANDOM_FILL,Luxo,Urbana,Localização porta metrô,Conveniência
1163119,4284876,Leblon,-22.98309,-43.22877,Entire home/apt,420.0,3,59,90,RANDOM_FILL,Romântico,Urbana,Varanda charmosa agradável,Varanda
2339141,1365868,Copacabana,-22.97514,-43.19073,Entire home/apt,733.0,3,4,3,RANDOM_FILL,Econômico,Urbana,Espaçoso para grupo,Amplo
1299557481370995285,10640170,Copacabana,-22.969716009665618,-43.18547319620848,Entire home/apt,218.0,1,27,43,RANDOM_FILL,Padrão,Sem Vista,Próximo à praia,Localização
48958773,13392098,Copacabana,-22.98644,-43.19062,Entire home/apt,543.0,5,34,170,RANDOM_FILL,Padrão,Urbana,Localização em Copacabana,Espaçoso
12227516,15831769,Copacabana,-22.96973978506225,-43.188646249473095,Entire home/apt,199.0,3,100,83,RANDOM_FILL,Moderno | Romântico,Urbana,Localização e charme,Loft
54077076,4884558,Copacabana,-22.981859,-43.190586,Entire home/apt,565.0,4,22,251,RANDOM_FILL,Romântico,Urbana,Charme e localização,Encantador
1184225441056844718,524749399,Vidigal,-22.99605,-43.2411,Entire home/apt,255.0,1,0,363,RANDOM_FILL,Econômico,Natureza,Vista panorâmica natureza,Praticidade
22999046,112744863,Recreio dos Bandeirantes,-23.00693,-43.44287,Private room,457.0,3,0,89,RANDOM_FILL,Luxo,Urbana,Duplex Penthouse Exclusiva,Penthouse
53923302,100074191,Copacabana,-22.97334,-43.19039,Entire home/apt,240.0,89,107,254,RANDOM_FILL,Econômico,Urbana,Localização em Copacabana,Praticidade
